001	1945-01-01	ДА
001	1945-01-01	ДА	ЛФ
001	1945-01-01	ДА	ЛФ	8 армия
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	317 гв.
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	9 горно
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	196 горно
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	494 горно
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	496 горно
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	281 минп
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	525 минп
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	1067 зенап
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	1356 зенап
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	1362 зенап
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	1368 зенап
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	31 гв. тбр
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	6 исбр
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	9 ооб
060	1945-01-01	ДА	4 УФ	1 гвардейская армия	26 ооб
061	1945-01-01	ДА	4 УФ	18 армия
061	1945-01-01	ДА	4 УФ	18 армия	17 гв. ск
061	1945-01-01	ДА	4 УФ	18 армия	2 гв. вдд
061	1945-01-01	ДА	4 УФ	18 армия	138 сд
061	1945-01-01	ДА	4 УФ	18 армия	237 сд
061	1945-01-01	ДА	4 УФ	18 армия	95 ск 
061	1945-01-01	ДА	4 УФ	18 армия	24 сд
061	1945-01-01	ДА	4 УФ	18 армия	351 сд
061	1945-01-01	ДА	4 УФ	18 армия	146 пабр
061	1945-01-01	ДА	4 УФ	18 армия	130 иптап
061	1945-01-01	ДА	4 УФ	18 армия	1672 иптап
061	1945-01-01	ДА	4 УФ	18 армия	253 горно
061	1945-01-01	ДА	4 УФ	18 армия	477 горно
061	1945-01-01	ДА	4 УФ	18 армия	269 гв.
061	1945-01-01	ДА	4 УФ	18 армия	95 озадн
061	1945-01-01	ДА	4 УФ	18 армия	104 озадн
061	1945-01-01	ДА	4 УФ	18 армия	5 гв. тбр
061	1945-01-01	ДА	4 УФ	18 армия	875 сап
061	1945-01-01	ДА	4 УФ	18 армия	1666 сап
061	1945-01-01	ДА	4 УФ	18 армия	4 горн. исбр
061	1945-01-01	ДА	4 УФ	18 армия	897 осапб
061	1945-01-01	ДА	4 УФ	18 армия	179 орро
061	1945-01-01	ДА	4 УФ	18 армия	180 орро
062	1945-01-01	ДА	4 УФ	38 армия
062	1945-01-01	ДА	4 УФ	38 армия	52 ск
062	1945-01-01	ДА	4 УФ	38 армия	81 сд
062	1945-01-01	ДА	4 УФ	38 армия	121 сд
062	1945-01-01	ДА	4 УФ	38 армия	340 сд
062	1945-01-01	ДА	4 УФ	38 армия	67 ск 
062	1945-01-01	ДА	4 УФ	38 армия	211 сд
062	1945-01-01	ДА	4 УФ	38 армия	241 сд
062	1945-01-01	ДА	4 УФ	38 армия	305 сд
062	1945-01-01	ДА	4 УФ	38 армия	101 ск 
062	1945-01-01	ДА	4 УФ	38 армия	70 гв.
062	1945-01-01	ДА	4 УФ	38 армия	183 сд
062	1945-01-01	ДА	4 УФ	38 армия	135 пабр
062	1945-01-01	ДА	4 УФ	38 армия	3 иптабр
062	1945-01-01	ДА	4 УФ	38 армия	6 иптабр
062	1945-01-01	ДА	4 УФ	38 армия	839 гап
062	1945-01-01	ДА	4 УФ	38 армия	1642 иптап
062	1945-01-01	ДА	4 УФ	38 армия	1663 иптап
062	1945-01-01	ДА	4 УФ	38 армия	5 гв. мп
062	1945-01-01	ДА	4 УФ	38 армия	16 гв. мп
062	1945-01-01	ДА	4 УФ	38 армия	83 гв. мп
062	1945-01-01	ДА	4 УФ	38 армия	96 гв. мп
062	1945-01-01	ДА	4 УФ	38 армия	144 минп
062	1945-01-01	ДА	4 УФ	38 армия	276 минп
062	1945-01-01	ДА	4 УФ	38 армия	491 минп
062	1945-01-01	ДА	4 УФ	38 армия	618 минп
062	1945-01-01	ДА	4 УФ	38 армия	223 зенап
062	1945-01-01	ДА	4 УФ	38 армия	416 зенап
062	1945-01-01	ДА	4 УФ	38 армия	447 зенап
062	1945-01-01	ДА	4 УФ	38 армия	591 зенап
062	1945-01-01	ДА	4 УФ	38 армия	12 гв. отп
062	1945-01-01	ДА	4 УФ	38 армия	39 исбр
063	1945-01-01	ДА	4 УФ	8 воздушная армия
063	1945-01-01	ДА	4 УФ	8 воздушная армия	8 шак
063	1945-01-01	ДА	4 УФ	8 воздушная армия	224 шад
063	1945-01-01	ДА	4 УФ	8 воздушная армия	227 шад
063	1945-01-01	ДА	4 УФ	8 воздушная армия	10 иак 
063	1945-01-01	ДА	4 УФ	8 воздушная армия	10 гв. иад
063	1945-01-01	ДА	4 УФ	8 воздушная армия	15 гв. иад
063	1945-01-01	ДА	4 УФ	8 воздушная армия	8 рап
063	1945-01-01	ДА	4 УФ	8 воздушная армия	678 трап
064	1945-01-01	ДА	4 УФ	11 ск
064	1945-01-01	ДА	4 УФ	30 сд
064	1945-01-01	ДА	4 УФ	226 сд
064	1945-01-01	ДА	4 УФ	4 гв. мп
064	1945-01-01	ДА	4 УФ	329 гв. мп
064	1945-01-01	ДА	4 УФ	3 гв. горно
064	1945-01-01	ДА	4 УФ	42 гв. тбр
064	1945-01-01	ДА	4 УФ	1511 сап
064	1945-01-01	ДА	4 УФ	37 одн брп
064	1945-01-01	ДА	4 УФ	46 одн брп
064	1945-01-01	ДА	4 УФ	15 шисбр
064	1945-01-01	ДА	4 УФ	50 мпмб
064	1945-01-01	ДА	4 УФ	15 шисбр 
064	1945-01-01	ДА	4 УФ	38 ооб
065	1945-01-01	ДА	2 УФ
065	1945-01-01	ДА	2 УФ	7 гвардейская армия
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	25 гв. ск
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	6 гв. вдд
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	409 сд
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	27 гв. ск 
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	36 гв.
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	243 сд
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	303 сд
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	30 ск 
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	25 гв.
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	155 сд
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	16 адп 
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	49 лабр
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	52 габр
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	109 габр БМ
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	41 гв. пабр
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	114 гв. иптап
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	115 гв. иптап
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	290 минп
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	493 минп
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	670 зенап
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	743 зенап
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	1119 зенап
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	1181 зенап
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	26 зенад 
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	1352 зенап
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	1357 зенап
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	1363 зенап
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	1369 зенап
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	27 гв. тбр
065	1945-01-01	ДА	2 УФ	7 гвардейская армия	60 исбр
066	1945-01-01	ДА	2 УФ	27 армия
066	1945-01-01	ДА	2 УФ	27 армия	35 гв. ск
066	1945-01-01	ДА	2 УФ	27 армия	163 сд
066	1945-01-01	ДА	2 УФ	27 армия	206 сд
066	1945-01-01	ДА	2 УФ	27 армия	33 ск 
066	1945-01-01	ДА	2 УФ	27 армия	202 сд
066	1945-01-01	ДА	2 УФ	27 армия	337 сд
066	1945-01-01	ДА	2 УФ	27 армия	104 ск 
066	1945-01-01	ДА	2 УФ	27 армия	41 гв. вдд
066	1945-01-01	ДА	2 УФ	27 армия	3 гв. вдд
066	1945-01-01	ДА	2 УФ	27 армия	11 ад 
066	1945-01-01	ДА	2 УФ	27 армия	31 лабр
066	1945-01-01	ДА	2 УФ	27 армия	40 габр
066	1945-01-01	ДА	2 УФ	27 армия	27 пабр
066	1945-01-01	ДА	2 УФ	27 армия	480 горно
066	1945-01-01	ДА	2 УФ	27 армия	492 минп
066	1945-01-01	ДА	2 УФ	27 армия	804 зенап
066	1945-01-01	ДА	2 УФ	27 армия	976 зенап
066	1945-01-01	ДА	2 УФ	27 армия	987 зенап
066	1945-01-01	ДА	2 УФ	27 армия	996 зенап
066	1945-01-01	ДА	2 УФ	27 армия	25 отп
066	1945-01-01	ДА	2 УФ	27 армия	43 исбр
066	1945-01-01	ДА	2 УФ	27 армия	3 ооб
066	1945-01-01	ДА	2 УФ	27 армия	27 ооб
067	1945-01-01	ДА	2 УФ	40 армия
067	1945-01-01	ДА	2 УФ	40 армия	50 ск
067	1945-01-01	ДА	2 УФ	40 армия	42 гв.
067	1945-01-01	ДА	2 УФ	40 армия	240 сд
067	1945-01-01	ДА	2 УФ	40 армия	159 УР
067	1945-01-01	ДА	2 УФ	40 армия	153 пабр
067	1945-01-01	ДА	2 УФ	40 армия	680 иптап
067	1945-01-01	ДА	2 УФ	40 армия	622 зенап
067	1945-01-01	ДА	2 УФ	40 армия	34 одн брп
067	1945-01-01	ДА	2 УФ	40 армия	4 исбр
067	1945-01-01	ДА	2 УФ	40 армия	4 ооб
067	1945-01-01	ДА	2 УФ	40 армия	21 ооб
068	1945-01-01	ДА	2 УФ	53 армия
068	1945-01-01	ДА	2 УФ	53 армия	24 гв. ск
068	1945-01-01	ДА	2 УФ	53 армия	1 гв. вдд
068	1945-01-01	ДА	2 УФ	53 армия	81 гв. сд
068	1945-01-01	ДА	2 УФ	53 армия	49 ск 
068	1945-01-01	ДА	2 УФ	53 армия	110 гв.
068	1945-01-01	ДА	2 УФ	53 армия	57 ск 
068	1945-01-01	ДА	2 УФ	53 армия	203 сд
068	1945-01-01	ДА	2 УФ	53 армия	227 сд
068	1945-01-01	ДА	2 УФ	53 армия	228 сд
068	1945-01-01	ДА	2 УФ	53 армия	5 гв. адп 
068	1945-01-01	ДА	2 УФ	53 армия	71 лабр
068	1945-01-01	ДА	2 УФ	53 армия	27 минбр
068	1945-01-01	ДА	2 УФ	53 армия	30 иптабр
068	1945-01-01	ДА	2 УФ	53 армия	461 минп
068	1945-01-01	ДА	2 УФ	53 армия	1354 зенап
068	1945-01-01	ДА	2 УФ	53 армия	1358 зенап
068	1945-01-01	ДА	2 УФ	53 армия	1364 зенап
068	1945-01-01	ДА	2 УФ	53 армия	1370 зенап
068	1945-01-01	ДА	2 УФ	53 армия	54 исбр
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	5 гв. тк
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	20 гв. тбр
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	21 гв. тбр
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	22 гв. тбр
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	301 лап
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	391 гв. иптап
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	127 гв. мдн
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	15 гв. мцб
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	4 гв. мк 
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	13 гв. мехбр
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	14 гв. мехбр
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	15 гв. мехбр
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	292 гв. сап
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	1512 иптап
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	129 гв. мдн
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	62 мцб
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	9 гв. мк 
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	18 гв. мехбр
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	30 гв. мехбр
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	31 гв. мехбр
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	389 гв. тсап
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	35 гв. мдн
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	14 гв. мцб
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	49 гв. тп
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	697 сап
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	1458 сап
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	207 гв. апс
069	1945-01-01	ДА	2 УФ	6 гвардейская танковая армия	22 мибр
070	1945-01-01	ДА	2 УФ	Конно-механизированная группа
070	1945-01-01	ДА	2 УФ	Конно-механизированная группа	4 гв. кк
070	1945-01-01	ДА	2 УФ	Конно-механизированная группа	9 гв.
070	1945-01-01	ДА	2 УФ	Конно-механизированная группа	10 гв.
070	1945-01-01	ДА	2 УФ	Конно-механизированная группа	1815 сап
070	1945-01-01	ДА	2 УФ	Конно-механизированная группа	4 гв. оиптдн
070	1945-01-01	ДА	2 УФ	Конно-механизированная группа	12 гв. мп
070	1945-01-01	ДА	2 УФ	Конно-механизированная группа	6 гв. кк 
070	1945-01-01	ДА	2 УФ	Конно-механизированная группа	8 гв.
070	1945-01-01	ДА	2 УФ	Конно-механизированная группа	13 гв.
070	1945-01-01	ДА	2 УФ	Конно-механизированная группа	1813 сап
070	1945-01-01	ДА	2 УФ	Конно-механизированная группа	6 гв. оиптдн
070	1945-01-01	ДА	2 УФ	Конно-механизированная группа	11 гв. мп
071	1945-01-01	ДА	2 УФ	5 воздушная армия
071	1945-01-01	ДА	2 УФ	5 воздушная армия	3 гв. иак
071	1945-01-01	ДА	2 УФ	5 воздушная армия	13 гв. иад
071	1945-01-01	ДА	2 УФ	5 воздушная армия	14 гв. иад
071	1945-01-01	ДА	2 УФ	5 воздушная армия	3 гв. шак 
071	1945-01-01	ДА	2 УФ	5 воздушная армия	7 гв. шад
071	1945-01-01	ДА	2 УФ	5 воздушная армия	12 гв. шад
071	1945-01-01	ДА	2 УФ	5 воздушная армия	5 шак 
071	1945-01-01	ДА	2 УФ	5 воздушная армия	4 гв.
071	1945-01-01	ДА	2 УФ	5 воздушная армия	331 иад
071	1945-01-01	ДА	2 УФ	5 воздушная армия	279 иад
071	1945-01-01	ДА	2 УФ	5 воздушная армия	312 нбад
071	1945-01-01	ДА	2 УФ	5 воздушная армия	207 крап
072	1945-01-01	ДА	2 УФ	18 гв. ск
072	1945-01-01	ДА	2 УФ	66 гв.
072	1945-01-01	ДА	2 УФ	68 гв.
072	1945-01-01	ДА	2 УФ	317 сд
072	1945-01-01	ДА	2 УФ	51 ск 
072	1945-01-01	ДА	2 УФ	6 сд
072	1945-01-01	ДА	2 УФ	133 сд
072	1945-01-01	ДА	2 УФ	232 сд
072	1945-01-01	ДА	2 УФ	133 ск 
072	1945-01-01	ДА	2 УФ	21 сд
072	1945-01-01	ДА	2 УФ	104 сд
072	1945-01-01	ДА	2 УФ	122 сд
072	1945-01-01	ДА	2 УФ	93 гв. сд
072	1945-01-01	ДА	2 УФ	152 пабр
072	1945-01-01	ДА	2 УФ	5 гв. адп 
072	1945-01-01	ДА	2 УФ	18 гв. габр БМ
072	1945-01-01	ДА	2 УФ	11 иптабр
072	1945-01-01	ДА	2 УФ	22 иптабр
072	1945-01-01	ДА	2 УФ	24 иптабр
072	1945-01-01	ДА	2 УФ	31 иптабр
072	1945-01-01	ДА	2 УФ	48 гв. мп
072	1945-01-01	ДА	2 УФ	66 гв. мп
072	1945-01-01	ДА	2 УФ	80 гв. мп
072	1945-01-01	ДА	2 УФ	302 гв. мп
072	1945-01-01	ДА	2 УФ	309 гв. мп
072	1945-01-01	ДА	2 УФ	324 гв. мп
072	1945-01-01	ДА	2 УФ	328 гв. мп
072	1945-01-01	ДА	2 УФ	1361 зенап
072	1945-01-01	ДА	2 УФ	1367 зенап
072	1945-01-01	ДА	2 УФ	1373 зенап
072	1945-01-01	ДА	2 УФ	1375 зенап
072	1945-01-01	ДА	2 УФ	38 зенад 
072	1945-01-01	ДА	2 УФ	1401 зенап
072	1945-01-01	ДА	2 УФ	1405 зенап
072	1945-01-01	ДА	2 УФ	1409 зенап
072	1945-01-01	ДА	2 УФ	1712 зенап
072	1945-01-01	ДА	2 УФ	225 гв.
072	1945-01-01	ДА	2 УФ	272 гв.
072	1945-01-01	ДА	2 УФ	459 зенап
072	1945-01-01	ДА	2 УФ	23 тк 
072	1945-01-01	ДА	2 УФ	3 тбр
072	1945-01-01	ДА	2 УФ	39 тбр
072	1945-01-01	ДА	2 УФ	135 тбр
072	1945-01-01	ДА	2 УФ	1443 сап
072	1945-01-01	ДА	2 УФ	1501 иптап
072	1945-01-01	ДА	2 УФ	442 гв. мдн
072	1945-01-01	ДА	2 УФ	82 мцб
072	1945-01-01	ДА	2 УФ	25 одн брп
072	1945-01-01	ДА	2 УФ	61 одн брп
072	1945-01-01	ДА	2 УФ	85 санап
072	1945-01-01	ДА	2 УФ	1001 санап
072	1945-01-01	ДА	2 УФ	5 горн. исбр
072	1945-01-01	ДА	2 УФ	14 шисбр
072	1945-01-01	ДА	2 УФ	61 оибми
072	1945-01-01	ДА	2 УФ	72 оибми
073	1945-01-01	ДА	3 УФ
073	1945-01-01	ДА	3 УФ	4 гвардейская армия
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	20 гв. ск
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	5 гв. вдд
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	7 гв. вдд
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	21 гв. ск 
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	62 гв. сд
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	69 гв. сд
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	31 гв. ск 
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	4 гв. сд
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	34 гв. сд
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	80 гв. сд
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	68 ск 
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	52 сд
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	93 сд
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	223 сд
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	135 ск 
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	41 гв.
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	252 сд
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	123 пабр
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	466 минп
073	1945-01-01	ДА	3 УФ	4 гвардейская армия	56 исбр
074	1945-01-01	ДА	3 УФ	46 армия
074	1945-01-01	ДА	3 УФ	46 армия	10 гв. ск
074	1945-01-01	ДА	3 УФ	46 армия	49 гв.
074	1945-01-01	ДА	3 УФ	46 армия	86 гв.
074	1945-01-01	ДА	3 УФ	46 армия	109 гв.
074	1945-01-01	ДА	3 УФ	46 армия	23 ск 
074	1945-01-01	ДА	3 УФ	46 армия	99 сд
074	1945-01-01	ДА	3 УФ	46 армия	316 сд
074	1945-01-01	ДА	3 УФ	46 армия	37 ск 
074	1945-01-01	ДА	3 УФ	46 армия	59 гв.
074	1945-01-01	ДА	3 УФ	46 армия	108 гв.
074	1945-01-01	ДА	3 УФ	46 армия	45 гв. пабр
074	1945-01-01	ДА	3 УФ	46 армия	437 иптап
074	1945-01-01	ДА	3 УФ	46 армия	1651 зенап
074	1945-01-01	ДА	3 УФ	46 армия	1505 сап
074	1945-01-01	ДА	3 УФ	46 армия	1897 сап
074	1945-01-01	ДА	3 УФ	46 армия	51 исбр
075	1945-01-01	ДА	3 УФ	57 армия
075	1945-01-01	ДА	3 УФ	57 армия	6 гв. ск
075	1945-01-01	ДА	3 УФ	57 армия	20 гв.
075	1945-01-01	ДА	3 УФ	57 армия	61 гв.
075	1945-01-01	ДА	3 УФ	57 армия	113 сд
075	1945-01-01	ДА	3 УФ	57 армия	64 ск 
075	1945-01-01	ДА	3 УФ	57 армия	10 гв. вдд
075	1945-01-01	ДА	3 УФ	57 армия	299 сд
075	1945-01-01	ДА	3 УФ	57 армия	75 ск 
075	1945-01-01	ДА	3 УФ	57 армия	74 сд
075	1945-01-01	ДА	3 УФ	57 армия	233 сд
075	1945-01-01	ДА	3 УФ	57 армия	236 сд
075	1945-01-01	ДА	3 УФ	57 армия	160 пабр
075	1945-01-01	ДА	3 УФ	57 армия	374 иптап
075	1945-01-01	ДА	3 УФ	57 армия	71 зенап
075	1945-01-01	ДА	3 УФ	57 армия	65 исбр
076	1945-01-01	ДА	3 УФ	17 воздушная армия
076	1945-01-01	ДА	3 УФ	17 воздушная армия	10 шак
076	1945-01-01	ДА	3 УФ	17 воздушная армия	136 шад
076	1945-01-01	ДА	3 УФ	17 воздушная армия	189 шад
076	1945-01-01	ДА	3 УФ	17 воздушная армия	306 шад
076	1945-01-01	ДА	3 УФ	17 воздушная армия	194 иад
076	1945-01-01	ДА	3 УФ	17 воздушная армия	288 иад
076	1945-01-01	ДА	3 УФ	17 воздушная армия	295 иад
076	1945-01-01	ДА	3 УФ	17 воздушная армия	39 рап
076	1945-01-01	ДА	3 УФ	17 воздушная армия	3 санап
077	1945-01-01	ДА	3 УФ	Авиагруппа генерал-майора Витрука
077	1945-01-01	ДА	3 УФ	Авиагруппа генерал-майора Витрука	1975 зенап
077	1945-01-01	ДА	3 УФ	Авиагруппа генерал-майора Витрука	10 гв. шад
078	1945-01-01	ДА	3 УФ	5 гв. кк
078	1945-01-01	ДА	3 УФ	11 гв.
078	1945-01-01	ДА	3 УФ	12 гв.
078	1945-01-01	ДА	3 УФ	1896 сап
078	1945-01-01	ДА	3 УФ	5 гв. иптдн
078	1945-01-01	ДА	3 УФ	9 гв. мп
078	1945-01-01	ДА	3 УФ	1 гв. УР
078	1945-01-01	ДА	3 УФ	7 адп 
078	1945-01-01	ДА	3 УФ	11 лабр
078	1945-01-01	ДА	3 УФ	9 гв. пабр
078	1945-01-01	ДА	3 УФ	105 габр БМ
078	1945-01-01	ДА	3 УФ	9 адп 
078	1945-01-01	ДА	3 УФ	26 лабр
078	1945-01-01	ДА	3 УФ	115 пабр
078	1945-01-01	ДА	3 УФ	10 минбр
078	1945-01-01	ДА	3 УФ	506 кап
078	1945-01-01	ДА	3 УФ	274 гап
078	1945-01-01	ДА	3 УФ	9 иптабр
078	1945-01-01	ДА	3 УФ	12 иптабр
078	1945-01-01	ДА	3 УФ	42 иптабр
078	1945-01-01	ДА	3 УФ	49 иптабр
078	1945-01-01	ДА	3 УФ	595 иптап
078	1945-01-01	ДА	3 УФ	1312 иптап
078	1945-01-01	ДА	3 УФ	23 минбр
078	1945-01-01	ДА	3 УФ	25 гв. мп
078	1945-01-01	ДА	3 УФ	35 гв. мп
078	1945-01-01	ДА	3 УФ	45 гв. мп
078	1945-01-01	ДА	3 УФ	47 гв. мп
078	1945-01-01	ДА	3 УФ	51 гв. мп
078	1945-01-01	ДА	3 УФ	58 гв. мп
078	1945-01-01	ДА	3 УФ	61 гв. мп
078	1945-01-01	ДА	3 УФ	87 гв. мп
078	1945-01-01	ДА	3 УФ	1084 зенап
078	1945-01-01	ДА	3 УФ	1089 зенап
078	1945-01-01	ДА	3 УФ	1114 зенап
078	1945-01-01	ДА	3 УФ	1118 зенап
078	1945-01-01	ДА	3 УФ	4 зенад 
078	1945-01-01	ДА	3 УФ	253 гв.
078	1945-01-01	ДА	3 УФ	254 гв.
078	1945-01-01	ДА	3 УФ	268 гв.
078	1945-01-01	ДА	3 УФ	9 зенад 
078	1945-01-01	ДА	3 УФ	800 зенап
078	1945-01-01	ДА	3 УФ	974 зенап
078	1945-01-01	ДА	3 УФ	981 зенап
078	1945-01-01	ДА	3 УФ	993 зенап
078	1945-01-01	ДА	3 УФ	22 зенад 
078	1945-01-01	ДА	3 УФ	1335 зенап
078	1945-01-01	ДА	3 УФ	1341 зенап
078	1945-01-01	ДА	3 УФ	1347 зенап
078	1945-01-01	ДА	3 УФ	1353 зенап
078	1945-01-01	ДА	3 УФ	258 гв.
078	1945-01-01	ДА	3 УФ	271 гв.
078	1945-01-01	ДА	3 УФ	241 зенап
078	1945-01-01	ДА	3 УФ	247 зенап
078	1945-01-01	ДА	3 УФ	303 зенап
078	1945-01-01	ДА	3 УФ	470 зенап
078	1945-01-01	ДА	3 УФ	579 зенап
078	1945-01-01	ДА	3 УФ	626 зенап
078	1945-01-01	ДА	3 УФ	1384 зенап
078	1945-01-01	ДА	3 УФ	1474 зенап
078	1945-01-01	ДА	3 УФ	139 озадн
078	1945-01-01	ДА	3 УФ	227 озадн
078	1945-01-01	ДА	3 УФ	504 озадн
078	1945-01-01	ДА	3 УФ	1 гв. мк 
078	1945-01-01	ДА	3 УФ	1 гв. мехбр
078	1945-01-01	ДА	3 УФ	2 гв. мехбр
078	1945-01-01	ДА	3 УФ	3 гв. мехбр
078	1945-01-01	ДА	3 УФ	382 гв.
078	1945-01-01	ДА	3 УФ	1821 сап
078	1945-01-01	ДА	3 УФ	407 гв. мдн
078	1945-01-01	ДА	3 УФ	11 гв. мцб
078	1945-01-01	ДА	3 УФ	2 гв. мк 
078	1945-01-01	ДА	3 УФ	4 гв. мехбр
078	1945-01-01	ДА	3 УФ	5 гв. мехбр
078	1945-01-01	ДА	3 УФ	6 гв. мехбр
078	1945-01-01	ДА	3 УФ	30 гв. тп
078	1945-01-01	ДА	3 УФ	1509 сап
078	1945-01-01	ДА	3 УФ	408 гв. мдн
078	1945-01-01	ДА	3 УФ	99 гв. мцб
078	1945-01-01	ДА	3 УФ	7 мк 
078	1945-01-01	ДА	3 УФ	16 мехбр
078	1945-01-01	ДА	3 УФ	63 мехбр
078	1945-01-01	ДА	3 УФ	64 мехбр
078	1945-01-01	ДА	3 УФ	78 гв. ттп
078	1945-01-01	ДА	3 УФ	1440 сап
078	1945-01-01	ДА	3 УФ	614 минп
078	1945-01-01	ДА	3 УФ	1713 зенап
078	1945-01-01	ДА	3 УФ	18 тк 
078	1945-01-01	ДА	3 УФ	110 тбр
078	1945-01-01	ДА	3 УФ	170 тбр
078	1945-01-01	ДА	3 УФ	181 тбр
078	1945-01-01	ДА	3 УФ	363 гв. тсап
078	1945-01-01	ДА	3 УФ	452 лап
078	1945-01-01	ДА	3 УФ	292 минп
078	1945-01-01	ДА	3 УФ	1694 зенап
078	1945-01-01	ДА	3 УФ	249 отп
078	1945-01-01	ДА	3 УФ	864 сап
078	1945-01-01	ДА	3 УФ	991 сап
078	1945-01-01	ДА	3 УФ	1201 сап
078	1945-01-01	ДА	3 УФ	1202 сап
