001	1945-03-01	ДА
001	1945-03-01	ДА	ЛФ
001	1945-03-01	ДА	ЛФ	8 армия
065	1945-03-01	ДА	4 УФ	50 мпмб
065	1945-03-01	ДА	4 УФ	38 ооб
066	1945-03-01	ДА	2 УФ
066	1945-03-01	ДА	2 УФ	7 гвардейская армия
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	24 гв. ск
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	72 гв.
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	81 гв.
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	25 гв. ск 
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	4 гв. вдд
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	409 сд
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	27 гв. ск 
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	93 гв.
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	303 сд
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	6 гв. вдд
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	16 адп 
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	49 лабр
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	52 габр
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	109 габр БМ
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	41 гв. пабр
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	11 иптабр
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	22 иптабр
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	34 иптабр
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	115 гв. иптап
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	290 минп
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	493 минп
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	670 зенап
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	743 зенап
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	1119 зенап
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	1181 зенап
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	11 зенад 
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	804 зенап
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	976 зенап
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	987 зенап
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	996 зенап
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	27 гв. тбр
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	60 исбр
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	3 ооб
066	1945-03-01	ДА	2 УФ	7 гвардейская армия	27 ооб
067	1945-03-01	ДА	2 УФ	9 гвардейская армия
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	37 гв. ск
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	98 гв. сд
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	99 гв. сд
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	103 гв. сд
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	38 гв. ск 
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	104 гв. сд
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	105 гв. сд
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	106 гв. сд
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	39 гв. ск 
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	100 гв. сд
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	107 гв. сд
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	114 гв. сд
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	35 гв. пабр
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	62 гв. кабр
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	319 гв. мп
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	321 гв. мп
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	322 гв. мп
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	103 гв. зенап
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	109 гв. зенап
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	112 гв. зенап
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	161 гв. зенап
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	48 гв. озадн
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	49 гв. озадн
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	1513 сап
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	1523 сап
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	1524 сап
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	15 исбр
067	1945-03-01	ДА	2 УФ	9 гвардейская армия	7 ооб
068	1945-03-01	ДА	2 УФ	40 армия
068	1945-03-01	ДА	2 УФ	40 армия	50 ск
068	1945-03-01	ДА	2 УФ	40 армия	42 гв.
068	1945-03-01	ДА	2 УФ	40 армия	240 сд
068	1945-03-01	ДА	2 УФ	40 армия	51 ск 
068	1945-03-01	ДА	2 УФ	40 армия	6 сд
068	1945-03-01	ДА	2 УФ	40 армия	232 сд
068	1945-03-01	ДА	2 УФ	40 армия	54 УР
068	1945-03-01	ДА	2 УФ	40 армия	11 ад 
068	1945-03-01	ДА	2 УФ	40 армия	31 лабр
068	1945-03-01	ДА	2 УФ	40 армия	40 габр
068	1945-03-01	ДА	2 УФ	40 армия	387 оап
068	1945-03-01	ДА	2 УФ	40 армия	10 горно
068	1945-03-01	ДА	2 УФ	40 армия	492 минп
068	1945-03-01	ДА	2 УФ	40 армия	34 одн брп
068	1945-03-01	ДА	2 УФ	40 армия	4 исбр
068	1945-03-01	ДА	2 УФ	40 армия	4 ооб
068	1945-03-01	ДА	2 УФ	40 армия	21 ооб
069	1945-03-01	ДА	2 УФ	46 армия
069	1945-03-01	ДА	2 УФ	46 армия	10 гв. ск
069	1945-03-01	ДА	2 УФ	46 армия	49 гв.
069	1945-03-01	ДА	2 УФ	46 армия	86 гв.
069	1945-03-01	ДА	2 УФ	46 армия	23 ск 
069	1945-03-01	ДА	2 УФ	46 армия	59 гв.
069	1945-03-01	ДА	2 УФ	46 армия	252 сд
069	1945-03-01	ДА	2 УФ	46 армия	68 ск 
069	1945-03-01	ДА	2 УФ	46 армия	52 сд
069	1945-03-01	ДА	2 УФ	46 армия	233 сд
069	1945-03-01	ДА	2 УФ	46 армия	5 гв. адп 
069	1945-03-01	ДА	2 УФ	46 армия	17 гв. пабр
069	1945-03-01	ДА	2 УФ	46 армия	95 тгабр
069	1945-03-01	ДА	2 УФ	46 армия	45 гв. пабр
069	1945-03-01	ДА	2 УФ	46 армия	437 иптап
069	1945-03-01	ДА	2 УФ	46 армия	1651 зенап
069	1945-03-01	ДА	2 УФ	46 армия	2 гв. мк 
069	1945-03-01	ДА	2 УФ	46 армия	4 гв. мехбр
069	1945-03-01	ДА	2 УФ	46 армия	5 гв. мехбр
069	1945-03-01	ДА	2 УФ	46 армия	6 гв. мехбр
069	1945-03-01	ДА	2 УФ	46 армия	30 гв. ттп
069	1945-03-01	ДА	2 УФ	46 армия	1509 сап
069	1945-03-01	ДА	2 УФ	46 армия	524 минп
069	1945-03-01	ДА	2 УФ	46 армия	159 зенап
069	1945-03-01	ДА	2 УФ	46 армия	1505 сап
069	1945-03-01	ДА	2 УФ	46 армия	1897 сап
069	1945-03-01	ДА	2 УФ	46 армия	51 исбр
070	1945-03-01	ДА	2 УФ	53 армия
070	1945-03-01	ДА	2 УФ	53 армия	49 ск
070	1945-03-01	ДА	2 УФ	53 армия	1 гв. вдд
070	1945-03-01	ДА	2 УФ	53 армия	57 ск 
070	1945-03-01	ДА	2 УФ	53 армия	203 сд
070	1945-03-01	ДА	2 УФ	53 армия	228 сд
070	1945-03-01	ДА	2 УФ	53 армия	227 сд
070	1945-03-01	ДА	2 УФ	53 армия	5 гв. адп 
070	1945-03-01	ДА	2 УФ	53 армия	71 лабр
070	1945-03-01	ДА	2 УФ	53 армия	152 пабр
070	1945-03-01	ДА	2 УФ	53 армия	67 габр
070	1945-03-01	ДА	2 УФ	53 армия	30 иптабр
070	1945-03-01	ДА	2 УФ	53 армия	31 иптабр
070	1945-03-01	ДА	2 УФ	53 армия	461 минп
070	1945-03-01	ДА	2 УФ	53 армия	1354 зенап
070	1945-03-01	ДА	2 УФ	53 армия	1358 зенап
070	1945-03-01	ДА	2 УФ	53 армия	1364 зенап
070	1945-03-01	ДА	2 УФ	53 армия	1370 зенап
070	1945-03-01	ДА	2 УФ	53 армия	25 отп
070	1945-03-01	ДА	2 УФ	53 армия	54 исбр
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	5 гв. тк
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	20 гв. тбр
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	21 гв. тбр
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	22 гв. тбр
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	301 лап
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	1458 сап
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	15 гв. мцб
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	127 гв. мдн
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	9 гв. мк 
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	18 гв. мехбр
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	30 гв. мехбр
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	31 гв. мехбр
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	389 гв.
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	14 гв. мцб
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	35 гв. мдн
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	207 сабр
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	364 тсап
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	207 гв. апс
071	1945-03-01	ДА	2 УФ	6 гвардейская танковая армия	22 мибр
072	1945-03-01	ДА	2 УФ	5 воздушная армия
072	1945-03-01	ДА	2 УФ	5 воздушная армия	3 гв. шак
072	1945-03-01	ДА	2 УФ	5 воздушная армия	7 гв. шад
072	1945-03-01	ДА	2 УФ	5 воздушная армия	12 гв. шад
072	1945-03-01	ДА	2 УФ	5 воздушная армия	5 шак 
072	1945-03-01	ДА	2 УФ	5 воздушная армия	4 гв.
072	1945-03-01	ДА	2 УФ	5 воздушная армия	331 иад
072	1945-03-01	ДА	2 УФ	5 воздушная армия	3 гв. иак 
072	1945-03-01	ДА	2 УФ	5 воздушная армия	13 гв. иад
072	1945-03-01	ДА	2 УФ	5 воздушная армия	14 гв. иад
072	1945-03-01	ДА	2 УФ	5 воздушная армия	312 нбад
072	1945-03-01	ДА	2 УФ	5 воздушная армия	279 иад
072	1945-03-01	ДА	2 УФ	5 воздушная армия	207 крап
072	1945-03-01	ДА	2 УФ	5 воздушная армия	44 ап ГВФ
073	1945-03-01	ДА	2 УФ	1 гвардейская конно-механизированная группа
073	1945-03-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	4 гв. кк
073	1945-03-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	9 гв.
073	1945-03-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	10 гв.
073	1945-03-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	1815 сап
073	1945-03-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	4 гв. оиптдн
073	1945-03-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	12 гв. мп
073	1945-03-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	6 гв. кк 
073	1945-03-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	8 гв.
073	1945-03-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	13 гв.
073	1945-03-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	1813 сап
073	1945-03-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	6 гв. оиптдн
073	1945-03-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	11 гв. мп
074	1945-03-01	ДА	2 УФ	18 гв. ск
074	1945-03-01	ДА	2 УФ	25 гв.
074	1945-03-01	ДА	2 УФ	317 сд
074	1945-03-01	ДА	2 УФ	75 ск 
074	1945-03-01	ДА	2 УФ	109 гв.
074	1945-03-01	ДА	2 УФ	38 сд
074	1945-03-01	ДА	2 УФ	17 гв. мп
074	1945-03-01	ДА	2 УФ	47 гв. мп
074	1945-03-01	ДА	2 УФ	48 гв. мп
074	1945-03-01	ДА	2 УФ	57 гв. мп
074	1945-03-01	ДА	2 УФ	66 гв. мп
074	1945-03-01	ДА	2 УФ	80 гв. мп
074	1945-03-01	ДА	2 УФ	302 гв. мп
074	1945-03-01	ДА	2 УФ	309 гв. мп
074	1945-03-01	ДА	2 УФ	324 гв. мп
074	1945-03-01	ДА	2 УФ	1352 зенап
074	1945-03-01	ДА	2 УФ	1357 зенап
074	1945-03-01	ДА	2 УФ	1363 зенап
074	1945-03-01	ДА	2 УФ	1369 зенап
074	1945-03-01	ДА	2 УФ	30 зенад 
074	1945-03-01	ДА	2 УФ	1361 зенап
074	1945-03-01	ДА	2 УФ	1367 зенап
074	1945-03-01	ДА	2 УФ	1373 зенап
074	1945-03-01	ДА	2 УФ	1375 зенап
074	1945-03-01	ДА	2 УФ	38 зенад 
074	1945-03-01	ДА	2 УФ	1401 зенап
074	1945-03-01	ДА	2 УФ	1405 зенап
074	1945-03-01	ДА	2 УФ	1409 зенап
074	1945-03-01	ДА	2 УФ	1712 зенап
074	1945-03-01	ДА	2 УФ	225 гв.
074	1945-03-01	ДА	2 УФ	272 гв.
074	1945-03-01	ДА	2 УФ	4 гв. мк 
074	1945-03-01	ДА	2 УФ	13 гв. мехбр
074	1945-03-01	ДА	2 УФ	14 гв. мехбр
074	1945-03-01	ДА	2 УФ	15 гв. мехбр
074	1945-03-01	ДА	2 УФ	292 гв. сап
074	1945-03-01	ДА	2 УФ	62 мцб
074	1945-03-01	ДА	2 УФ	527 минп
074	1945-03-01	ДА	2 УФ	740 зенап
074	1945-03-01	ДА	2 УФ	10 одн брп
074	1945-03-01	ДА	2 УФ	25 одн брп
074	1945-03-01	ДА	2 УФ	61 одн брп
074	1945-03-01	ДА	2 УФ	85 санап
074	1945-03-01	ДА	2 УФ	1001 санап
074	1945-03-01	ДА	2 УФ	5 горн. исбр
074	1945-03-01	ДА	2 УФ	27 мибр
074	1945-03-01	ДА	2 УФ	2 пмбр
074	1945-03-01	ДА	2 УФ	21 мпмб
074	1945-03-01	ДА	2 УФ	62 мпмб
074	1945-03-01	ДА	2 УФ	72 оибми
075	1945-03-01	ДА	1 румынская армия
075	1945-03-01	ДА	1 румынская армия	4 арм. корпус
075	1945-03-01	ДА	1 румынская армия	2 пд
075	1945-03-01	ДА	1 румынская армия	3 гсд
075	1945-03-01	ДА	1 румынская армия	7 арм. корпус 
075	1945-03-01	ДА	1 румынская армия	10 пд
075	1945-03-01	ДА	1 румынская армия	19 пд
075	1945-03-01	ДА	1 румынская армия	1 тяж. ап
075	1945-03-01	ДА	1 румынская армия	7 тяж. ап
075	1945-03-01	ДА	1 румынская армия	9 озадн
075	1945-03-01	ДА	1 румынская армия	11 набл. аэ
075	1945-03-01	ДА	1 румынская армия	15 набл. аэ
076	1945-03-01	ДА	4 румынская армия
076	1945-03-01	ДА	4 румынская армия	2 арм. корпус
076	1945-03-01	ДА	4 румынская армия	9 пд
076	1945-03-01	ДА	4 румынская армия	11 пд
076	1945-03-01	ДА	4 румынская армия	2 тяж. артполк
076	1945-03-01	ДА	4 румынская армия	6 ск 
076	1945-03-01	ДА	4 румынская армия	6 пд
076	1945-03-01	ДА	4 румынская армия	18 пд
076	1945-03-01	ДА	4 румынская армия	3 тяж. ап
076	1945-03-01	ДА	4 румынская армия	21 пд
076	1945-03-01	ДА	4 румынская армия	2 румынский тп
076	1945-03-01	ДА	4 румынская армия	30 сапб
076	1945-03-01	ДА	4 румынская армия	31 сапб
077	1945-03-01	ДА	3 УФ
077	1945-03-01	ДА	3 УФ	4 гвардейская армия
077	1945-03-01	ДА	3 УФ	4 гвардейская армия	20 гв. ск
077	1945-03-01	ДА	3 УФ	4 гвардейская армия	5 гв. вдд
077	1945-03-01	ДА	3 УФ	4 гвардейская армия	7 гв. вдд
077	1945-03-01	ДА	3 УФ	4 гвардейская армия	21 гв. ск 
077	1945-03-01	ДА	3 УФ	4 гвардейская армия	41 гв. сд
077	1945-03-01	ДА	3 УФ	4 гвардейская армия	62 гв. сд
077	1945-03-01	ДА	3 УФ	4 гвардейская армия	69 гв. сд
077	1945-03-01	ДА	3 УФ	4 гвардейская армия	31 гв. ск 
077	1945-03-01	ДА	3 УФ	4 гвардейская армия	4 гв. сд
077	1945-03-01	ДА	3 УФ	4 гвардейская армия	34 гв. сд
077	1945-03-01	ДА	3 УФ	4 гвардейская армия	40 гв. сд
077	1945-03-01	ДА	3 УФ	4 гвардейская армия	123 пабр
077	1945-03-01	ДА	3 УФ	4 гвардейская армия	466 минп
077	1945-03-01	ДА	3 УФ	4 гвардейская армия	56 исбр
078	1945-03-01	ДА	3 УФ	26 армия
078	1945-03-01	ДА	3 УФ	26 армия	30 ск
078	1945-03-01	ДА	3 УФ	26 армия	36 гв.
078	1945-03-01	ДА	3 УФ	26 армия	68 гв.
078	1945-03-01	ДА	3 УФ	26 армия	104 ск 
078	1945-03-01	ДА	3 УФ	26 армия	66 гв.
078	1945-03-01	ДА	3 УФ	26 армия	151 сд
078	1945-03-01	ДА	3 УФ	26 армия	133 ск 
078	1945-03-01	ДА	3 УФ	26 армия	21 сд
078	1945-03-01	ДА	3 УФ	26 армия	104 сд
078	1945-03-01	ДА	3 УФ	26 армия	122 сд
078	1945-03-01	ДА	3 УФ	26 армия	135 ск 
078	1945-03-01	ДА	3 УФ	26 армия	74 сд
078	1945-03-01	ДА	3 УФ	26 армия	233 сд
078	1945-03-01	ДА	3 УФ	26 армия	236 сд
078	1945-03-01	ДА	3 УФ	26 армия	205 пабр
078	1945-03-01	ДА	3 УФ	26 армия	272 зенап
079	1945-03-01	ДА	3 УФ	27 армия
079	1945-03-01	ДА	3 УФ	27 армия	35 гв. ск
079	1945-03-01	ДА	3 УФ	27 армия	3 гв. вдд
079	1945-03-01	ДА	3 УФ	27 армия	163 сд
079	1945-03-01	ДА	3 УФ	27 армия	33 ск 
079	1945-03-01	ДА	3 УФ	27 армия	202 сд
079	1945-03-01	ДА	3 УФ	27 армия	206 сд
079	1945-03-01	ДА	3 УФ	27 армия	337 сд
079	1945-03-01	ДА	3 УФ	27 армия	37 ск 
079	1945-03-01	ДА	3 УФ	27 армия	108 гв.
079	1945-03-01	ДА	3 УФ	27 армия	320 сд
079	1945-03-01	ДА	3 УФ	27 армия	27 пабр
079	1945-03-01	ДА	3 УФ	27 армия	480 горно
079	1945-03-01	ДА	3 УФ	27 армия	249 зенап
079	1945-03-01	ДА	3 УФ	27 армия	43 исбр
080	1945-03-01	ДА	3 УФ	57 армия
080	1945-03-01	ДА	3 УФ	57 армия	6 гв. ск
080	1945-03-01	ДА	3 УФ	57 армия	10 гв. вдд
080	1945-03-01	ДА	3 УФ	57 армия	61 гв. сд
080	1945-03-01	ДА	3 УФ	57 армия	64 ск 
080	1945-03-01	ДА	3 УФ	57 армия	73 гв.
080	1945-03-01	ДА	3 УФ	57 армия	299 сд
080	1945-03-01	ДА	3 УФ	57 армия	160 пабр
080	1945-03-01	ДА	3 УФ	57 армия	374 иптап
080	1945-03-01	ДА	3 УФ	57 армия	71 зенап
080	1945-03-01	ДА	3 УФ	57 армия	65 исбр
081	1945-03-01	ДА	3 УФ	17 воздушная армия
081	1945-03-01	ДА	3 УФ	17 воздушная армия	10 шак
081	1945-03-01	ДА	3 УФ	17 воздушная армия	136 шад
081	1945-03-01	ДА	3 УФ	17 воздушная армия	189 шад
081	1945-03-01	ДА	3 УФ	17 воздушная армия	306 шад
081	1945-03-01	ДА	3 УФ	17 воздушная армия	194 иад
081	1945-03-01	ДА	3 УФ	17 воздушная армия	288 иад
081	1945-03-01	ДА	3 УФ	17 воздушная армия	295 иад
081	1945-03-01	ДА	3 УФ	17 воздушная армия	39 рап
081	1945-03-01	ДА	3 УФ	17 воздушная армия	227 трап
081	1945-03-01	ДА	3 УФ	17 воздушная армия	282 апс
082	1945-03-01	ДА	3 УФ	Авиагруппа генерал-майора Витрука
082	1945-03-01	ДА	3 УФ	Авиагруппа генерал-майора Витрука	10 гв. шад
083	1945-03-01	ДА	3 УФ	5 гв. кк
083	1945-03-01	ДА	3 УФ	11 гв.
083	1945-03-01	ДА	3 УФ	12 гв.
083	1945-03-01	ДА	3 УФ	1896 сап
083	1945-03-01	ДА	3 УФ	5 гв. иптдн
083	1945-03-01	ДА	3 УФ	9 гв. мп
083	1945-03-01	ДА	3 УФ	1 гв. УР
083	1945-03-01	ДА	3 УФ	7 адп 
083	1945-03-01	ДА	3 УФ	11 лабр
083	1945-03-01	ДА	3 УФ	17 пабр
083	1945-03-01	ДА	3 УФ	105 габр БМ
083	1945-03-01	ДА	3 УФ	9 адп 
083	1945-03-01	ДА	3 УФ	26 лабр
083	1945-03-01	ДА	3 УФ	115 пабр
083	1945-03-01	ДА	3 УФ	10 минбр
083	1945-03-01	ДА	3 УФ	19 адп 
083	1945-03-01	ДА	3 УФ	170 лабр
083	1945-03-01	ДА	3 УФ	49 гв. тгабр
083	1945-03-01	ДА	3 УФ	38 минбр
083	1945-03-01	ДА	3 УФ	506 пап
083	1945-03-01	ДА	3 УФ	274 гап
083	1945-03-01	ДА	3 УФ	9 иптабр
083	1945-03-01	ДА	3 УФ	10 иптабр
083	1945-03-01	ДА	3 УФ	12 иптабр
083	1945-03-01	ДА	3 УФ	24 иптабр
083	1945-03-01	ДА	3 УФ	42 иптабр
083	1945-03-01	ДА	3 УФ	43 иптабр
083	1945-03-01	ДА	3 УФ	49 иптабр
083	1945-03-01	ДА	3 УФ	595 иптап
083	1945-03-01	ДА	3 УФ	1312 иптап
083	1945-03-01	ДА	3 УФ	23 минбр
083	1945-03-01	ДА	3 УФ	25 гв. мп
083	1945-03-01	ДА	3 УФ	35 гв. мп
083	1945-03-01	ДА	3 УФ	45 гв. мп
083	1945-03-01	ДА	3 УФ	51 гв. мп
083	1945-03-01	ДА	3 УФ	58 гв. мп
083	1945-03-01	ДА	3 УФ	61 гв. мп
083	1945-03-01	ДА	3 УФ	87 гв. мп
083	1945-03-01	ДА	3 УФ	328 гв. мп
083	1945-03-01	ДА	3 УФ	1084 зенап
083	1945-03-01	ДА	3 УФ	1089 зенап
083	1945-03-01	ДА	3 УФ	1114 зенап
083	1945-03-01	ДА	3 УФ	1118 зенап
083	1945-03-01	ДА	3 УФ	4 зенад 
083	1945-03-01	ДА	3 УФ	253 гв.
083	1945-03-01	ДА	3 УФ	254 гв.
083	1945-03-01	ДА	3 УФ	268 гв.
083	1945-03-01	ДА	3 УФ	9 зенад 
083	1945-03-01	ДА	3 УФ	800 зенап
083	1945-03-01	ДА	3 УФ	974 зенап
083	1945-03-01	ДА	3 УФ	981 зенап
083	1945-03-01	ДА	3 УФ	993 зенап
083	1945-03-01	ДА	3 УФ	22 зенад 
083	1945-03-01	ДА	3 УФ	1335 зенап
083	1945-03-01	ДА	3 УФ	1341 зенап
083	1945-03-01	ДА	3 УФ	1347 зенап
083	1945-03-01	ДА	3 УФ	1353 зенап
083	1945-03-01	ДА	3 УФ	258 гв.
083	1945-03-01	ДА	3 УФ	271 гв.
083	1945-03-01	ДА	3 УФ	241 зенап
083	1945-03-01	ДА	3 УФ	247 зенап
083	1945-03-01	ДА	3 УФ	303 зенап
083	1945-03-01	ДА	3 УФ	470 зенап
083	1945-03-01	ДА	3 УФ	579 зенап
083	1945-03-01	ДА	3 УФ	626 зенап
083	1945-03-01	ДА	3 УФ	1384 зенап
083	1945-03-01	ДА	3 УФ	1474 зенап
083	1945-03-01	ДА	3 УФ	139 озадн
083	1945-03-01	ДА	3 УФ	227 озадн
083	1945-03-01	ДА	3 УФ	504 озадн
083	1945-03-01	ДА	3 УФ	1 гв. мк 
083	1945-03-01	ДА	3 УФ	1 гв. мехбр
083	1945-03-01	ДА	3 УФ	2 гв. мехбр
083	1945-03-01	ДА	3 УФ	3 гв. мехбр
083	1945-03-01	ДА	3 УФ	382 гв.
083	1945-03-01	ДА	3 УФ	1821 сап
083	1945-03-01	ДА	3 УФ	267 минп
083	1945-03-01	ДА	3 УФ	1699 зенап
083	1945-03-01	ДА	3 УФ	18 тк 
083	1945-03-01	ДА	3 УФ	110 тбр
083	1945-03-01	ДА	3 УФ	170 тбр
083	1945-03-01	ДА	3 УФ	181 тбр
083	1945-03-01	ДА	3 УФ	363 гв. тсап
083	1945-03-01	ДА	3 УФ	78 мцб
083	1945-03-01	ДА	3 УФ	1000 иптап
083	1945-03-01	ДА	3 УФ	106 гв. мдн
083	1945-03-01	ДА	3 УФ	23 тк 
083	1945-03-01	ДА	3 УФ	3 тбр
083	1945-03-01	ДА	3 УФ	39 тбр
083	1945-03-01	ДА	3 УФ	135 тбр
083	1945-03-01	ДА	3 УФ	1669 лап
083	1945-03-01	ДА	3 УФ	82 мцб
083	1945-03-01	ДА	3 УФ	457 минп
083	1945-03-01	ДА	3 УФ	1697 зенап
083	1945-03-01	ДА	3 УФ	208 сабр
083	1945-03-01	ДА	3 УФ	366 гв. тсап
083	1945-03-01	ДА	3 УФ	1201 сап
083	1945-03-01	ДА	3 УФ	1202 сап
083	1945-03-01	ДА	3 УФ	1891 сап
083	1945-03-01	ДА	3 УФ	53 мцп
083	1945-03-01	ДА	3 УФ	252 омб ОСНАЗ
083	1945-03-01	ДА	3 УФ	11 шисбр
083	1945-03-01	ДА	3 УФ	12 шисбр
083	1945-03-01	ДА	3 УФ	5 пмбр
083	1945-03-01	ДА	3 УФ	6 мпмп
083	1945-03-01	ДА	3 УФ	5 ооб
083	1945-03-01	ДА	3 УФ	23 ооб
083	1945-03-01	ДА	3 УФ	30 ооб
083	1945-03-01	ДА	3 УФ	31 ооб
084	1945-03-01	ДА	1 болгарская армия
084	1945-03-01	ДА	1 болгарская армия	3 корпус
084	1945-03-01	ДА	1 болгарская армия	8 пд
084	1945-03-01	ДА	1 болгарская армия	10 пд
084	1945-03-01	ДА	1 болгарская армия	12 пд
084	1945-03-01	ДА	1 болгарская армия	16 пд
084	1945-03-01	ДА	1 болгарская армия	4 корпус 
084	1945-03-01	ДА	1 болгарская армия	3 пд
084	1945-03-01	ДА	1 болгарская армия	11 пд
084	1945-03-01	ДА	1 болгарская армия	2 арм. противотанковый б
084	1945-03-01	ДА	1 болгарская армия	3 арм. противотанковый б
084	1945-03-01	ДА	1 болгарская армия	1 озадн
084	1945-03-01	ДА	1 болгарская армия	1 отб
084	1945-03-01	ДА	1 болгарская армия	4 аинжп
085	1945-03-01	ДА	ОА
085	1945-03-01	ДА	ОА	14 армия
085	1945-03-01	ДА	ОА	14 армия	31 ск
085	1945-03-01	ДА	ОА	14 армия	83 сд
085	1945-03-01	ДА	ОА	14 армия	114 сд
085	1945-03-01	ДА	ОА	14 армия	367 сд
085	1945-03-01	ДА	ОА	14 армия	131 ск 
085	1945-03-01	ДА	ОА	14 армия	45 сд
085	1945-03-01	ДА	ОА	14 армия	67 сд
085	1945-03-01	ДА	ОА	14 армия	2 УР
085	1945-03-01	ДА	ОА	14 армия	149 кап
