001	1945-02-01	ДА
001	1945-02-01	ДА	ЛФ
001	1945-02-01	ДА	ЛФ	8 армия
062	1945-02-01	ДА	4 УФ	18 армия	180 орро
063	1945-02-01	ДА	4 УФ	38 армия
063	1945-02-01	ДА	4 УФ	38 армия	52 ск
063	1945-02-01	ДА	4 УФ	38 армия	121 сд
063	1945-02-01	ДА	4 УФ	38 армия	241 сд
063	1945-02-01	ДА	4 УФ	38 армия	67 ск 
063	1945-02-01	ДА	4 УФ	38 армия	81 сд
063	1945-02-01	ДА	4 УФ	38 армия	211 сд
063	1945-02-01	ДА	4 УФ	38 армия	340 сд
063	1945-02-01	ДА	4 УФ	38 армия	101 ск 
063	1945-02-01	ДА	4 УФ	38 армия	70 гв.
063	1945-02-01	ДА	4 УФ	38 армия	183 сд
063	1945-02-01	ДА	4 УФ	38 армия	305 сд
063	1945-02-01	ДА	4 УФ	38 армия	135 пабр
063	1945-02-01	ДА	4 УФ	38 армия	805 гап
063	1945-02-01	ДА	4 УФ	38 армия	839 гап
063	1945-02-01	ДА	4 УФ	38 армия	6 иптабр
063	1945-02-01	ДА	4 УФ	38 армия	1642 иптап
063	1945-02-01	ДА	4 УФ	38 армия	1663 иптап
063	1945-02-01	ДА	4 УФ	38 армия	144 минп
063	1945-02-01	ДА	4 УФ	38 армия	276 минп
063	1945-02-01	ДА	4 УФ	38 армия	491 минп
063	1945-02-01	ДА	4 УФ	38 армия	618 минп
063	1945-02-01	ДА	4 УФ	38 армия	16 гв. мп
063	1945-02-01	ДА	4 УФ	38 армия	83 гв. мп
063	1945-02-01	ДА	4 УФ	38 армия	223 зенап
063	1945-02-01	ДА	4 УФ	38 армия	416 зенап
063	1945-02-01	ДА	4 УФ	38 армия	447 зенап
063	1945-02-01	ДА	4 УФ	38 армия	591 зенап
063	1945-02-01	ДА	4 УФ	38 армия	5 гв. тбр
063	1945-02-01	ДА	4 УФ	38 армия	31 гв. тбр
063	1945-02-01	ДА	4 УФ	38 армия	12 гв. ттп
063	1945-02-01	ДА	4 УФ	38 армия	1511 сап
063	1945-02-01	ДА	4 УФ	38 армия	1666 сап
063	1945-02-01	ДА	4 УФ	38 армия	46 одн брп
063	1945-02-01	ДА	4 УФ	38 армия	15 шисбр
063	1945-02-01	ДА	4 УФ	38 армия	38 ооб
064	1945-02-01	ДА	4 УФ	8 воздушная армия
064	1945-02-01	ДА	4 УФ	8 воздушная армия	8 шак
064	1945-02-01	ДА	4 УФ	8 воздушная армия	224 шад
064	1945-02-01	ДА	4 УФ	8 воздушная армия	227 шад
064	1945-02-01	ДА	4 УФ	8 воздушная армия	10 иак 
064	1945-02-01	ДА	4 УФ	8 воздушная армия	10 гв. иад
064	1945-02-01	ДА	4 УФ	8 воздушная армия	15 гв. иад
064	1945-02-01	ДА	4 УФ	8 воздушная армия	8 рап
064	1945-02-01	ДА	4 УФ	8 воздушная армия	678 трап
064	1945-02-01	ДА	4 УФ	8 воздушная армия	87 гв. ап ГВФ
065	1945-02-01	ДА	4 УФ	95 ск
065	1945-02-01	ДА	4 УФ	2 гв. вдд
065	1945-02-01	ДА	4 УФ	351 сд
065	1945-02-01	ДА	4 УФ	1672 иптап
065	1945-02-01	ДА	4 УФ	4 гв. мп
065	1945-02-01	ДА	4 УФ	96 гв. мп
065	1945-02-01	ДА	4 УФ	329 гв. мп
065	1945-02-01	ДА	4 УФ	3 гв. горно
065	1945-02-01	ДА	4 УФ	1 гв. ттп
065	1945-02-01	ДА	4 УФ	37 одн брп
065	1945-02-01	ДА	4 УФ	6 мпмб
065	1945-02-01	ДА	4 УФ	50 мпмб
066	1945-02-01	ДА	2 УФ
066	1945-02-01	ДА	2 УФ	7 гвардейская армия
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	24 гв. ск
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	6 гв. вдд
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	81 гв. сд
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	25 гв. ск 
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	53 сд
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	375 сд
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	409 сд
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	27 гв. ск 
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	141 сд
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	243 сд
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	303 сд
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	93 гв. сд
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	41 гв. пабр
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	11 иптабр
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	115 гв. иптап
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	290 минп
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	493 минп
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	670 зенап
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	743 зенап
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	1119 зенап
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	1181 зенап
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	27 гв. тбр
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	60 исбр
066	1945-02-01	ДА	2 УФ	7 гвардейская армия	176 орро
067	1945-02-01	ДА	2 УФ	27 армия
067	1945-02-01	ДА	2 УФ	27 армия	35 гв. ск
067	1945-02-01	ДА	2 УФ	27 армия	38 сд
067	1945-02-01	ДА	2 УФ	27 армия	78 сд
067	1945-02-01	ДА	2 УФ	27 армия	163 сд
067	1945-02-01	ДА	2 УФ	27 армия	33 ск 
067	1945-02-01	ДА	2 УФ	27 армия	202 сд
067	1945-02-01	ДА	2 УФ	27 армия	206 сд
067	1945-02-01	ДА	2 УФ	27 армия	337 сд
067	1945-02-01	ДА	2 УФ	27 армия	27 пабр
067	1945-02-01	ДА	2 УФ	27 армия	480 горно
067	1945-02-01	ДА	2 УФ	27 армия	11 зенад 
067	1945-02-01	ДА	2 УФ	27 армия	804 зенап
067	1945-02-01	ДА	2 УФ	27 армия	976 зенап
067	1945-02-01	ДА	2 УФ	27 армия	987 зенап
067	1945-02-01	ДА	2 УФ	27 армия	996 зенап
067	1945-02-01	ДА	2 УФ	27 армия	25 отп
067	1945-02-01	ДА	2 УФ	27 армия	43 исбр
067	1945-02-01	ДА	2 УФ	27 армия	3 мотопротивот. ооб
068	1945-02-01	ДА	2 УФ	40 армия
068	1945-02-01	ДА	2 УФ	40 армия	50 ск
068	1945-02-01	ДА	2 УФ	40 армия	42 гв.
068	1945-02-01	ДА	2 УФ	40 армия	51 ск 
068	1945-02-01	ДА	2 УФ	40 армия	6 сд
068	1945-02-01	ДА	2 УФ	40 армия	133 сд
068	1945-02-01	ДА	2 УФ	40 армия	232 сд
068	1945-02-01	ДА	2 УФ	40 армия	54 УР
068	1945-02-01	ДА	2 УФ	40 армия	11 ад 
068	1945-02-01	ДА	2 УФ	40 армия	31 лабр
068	1945-02-01	ДА	2 УФ	40 армия	40 габр
068	1945-02-01	ДА	2 УФ	40 армия	387 бап
068	1945-02-01	ДА	2 УФ	40 армия	10 горно
068	1945-02-01	ДА	2 УФ	40 армия	622 зенап
068	1945-02-01	ДА	2 УФ	40 армия	34 одн брп
068	1945-02-01	ДА	2 УФ	40 армия	4 исбр
068	1945-02-01	ДА	2 УФ	40 армия	4 мотопротивот. ооб
069	1945-02-01	ДА	2 УФ	53 армия
069	1945-02-01	ДА	2 УФ	53 армия	49 ск
069	1945-02-01	ДА	2 УФ	53 армия	1 гв. вдд
069	1945-02-01	ДА	2 УФ	53 армия	57 ск 
069	1945-02-01	ДА	2 УФ	53 армия	203 сд
069	1945-02-01	ДА	2 УФ	53 армия	227 сд
069	1945-02-01	ДА	2 УФ	53 армия	228 сд
069	1945-02-01	ДА	2 УФ	53 армия	71 лабр 
069	1945-02-01	ДА	2 УФ	53 армия	5 гв. адп
069	1945-02-01	ДА	2 УФ	53 армия	152 пабр
069	1945-02-01	ДА	2 УФ	53 армия	67 габр
069	1945-02-01	ДА	2 УФ	53 армия	30 иптабр
069	1945-02-01	ДА	2 УФ	53 армия	31 иптабр
069	1945-02-01	ДА	2 УФ	53 армия	461 минп
069	1945-02-01	ДА	2 УФ	53 армия	1354 зенап
069	1945-02-01	ДА	2 УФ	53 армия	1358 зенап
069	1945-02-01	ДА	2 УФ	53 армия	1364 зенап
069	1945-02-01	ДА	2 УФ	53 армия	1370 зенап
069	1945-02-01	ДА	2 УФ	53 армия	54 исбр
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	5 гв. тк
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	20 гв. тбр
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	21 гв. тбр
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	22 гв. тбр
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	301 лап
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	1458 сап
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	15 гв. мцб
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	127 гв. мдн
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	9 гв. мк 
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	18 гв. мехбр
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	30 гв. мехбр
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	31 гв. мехбр
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	389 гв.
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	14 гв. мцб
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	35 гв. мдн
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	49 гв. ттп
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	4 гв. мцп
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	207 гв. апс
070	1945-02-01	ДА	2 УФ	6 гвардейская танковая армия	22 мибр
071	1945-02-01	ДА	2 УФ	1 гвардейская конно-механизированная группа
071	1945-02-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	4 гв. кк
071	1945-02-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	9 гв.
071	1945-02-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	10 гв.
071	1945-02-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	1815 сап
071	1945-02-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	4 гв. оиптдн
071	1945-02-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	12 гв. мп
071	1945-02-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	6 гв. кк 
071	1945-02-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	8 гв.
071	1945-02-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	13 гв.
071	1945-02-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	1813 сап
071	1945-02-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	6 гв. оиптдн
071	1945-02-01	ДА	2 УФ	1 гвардейская конно-механизированная группа	11 гв. мп
072	1945-02-01	ДА	2 УФ	5 воздушная армия
072	1945-02-01	ДА	2 УФ	5 воздушная армия	3 гв. шак
072	1945-02-01	ДА	2 УФ	5 воздушная армия	7 гв. шад
072	1945-02-01	ДА	2 УФ	5 воздушная армия	12 гв. шад
072	1945-02-01	ДА	2 УФ	5 воздушная армия	5 шак 
072	1945-02-01	ДА	2 УФ	5 воздушная армия	4 гв.
072	1945-02-01	ДА	2 УФ	5 воздушная армия	331 иад
072	1945-02-01	ДА	2 УФ	5 воздушная армия	3 гв. иак 
072	1945-02-01	ДА	2 УФ	5 воздушная армия	13 гв. иад
072	1945-02-01	ДА	2 УФ	5 воздушная армия	14 гв. иад
072	1945-02-01	ДА	2 УФ	5 воздушная армия	312 нбад
072	1945-02-01	ДА	2 УФ	5 воздушная армия	279 иад
072	1945-02-01	ДА	2 УФ	5 воздушная армия	207 крап
072	1945-02-01	ДА	2 УФ	5 воздушная армия	44 ап ГВФ
073	1945-02-01	ДА	2 УФ	18 гв. ск
073	1945-02-01	ДА	2 УФ	25 гв.
073	1945-02-01	ДА	2 УФ	37 ск 
073	1945-02-01	ДА	2 УФ	108 гв.
073	1945-02-01	ДА	2 УФ	316 сд
073	1945-02-01	ДА	2 УФ	320 сд
073	1945-02-01	ДА	2 УФ	75 ск 
073	1945-02-01	ДА	2 УФ	109 гв.
073	1945-02-01	ДА	2 УФ	4 гв. вдд
073	1945-02-01	ДА	2 УФ	5 гв. адп 
073	1945-02-01	ДА	2 УФ	17 гв. пабр
073	1945-02-01	ДА	2 УФ	95 тгабр
073	1945-02-01	ДА	2 УФ	16 адп 
073	1945-02-01	ДА	2 УФ	49 лабр
073	1945-02-01	ДА	2 УФ	52 габр
073	1945-02-01	ДА	2 УФ	109 габр БМ
073	1945-02-01	ДА	2 УФ	22 иптабр
073	1945-02-01	ДА	2 УФ	48 гв. мп
073	1945-02-01	ДА	2 УФ	57 гв. мп
073	1945-02-01	ДА	2 УФ	66 гв. мп
073	1945-02-01	ДА	2 УФ	80 гв. мп
073	1945-02-01	ДА	2 УФ	302 гв. мп
073	1945-02-01	ДА	2 УФ	309 гв. мп
073	1945-02-01	ДА	2 УФ	324 гв. мп
073	1945-02-01	ДА	2 УФ	328 гв. мп
073	1945-02-01	ДА	2 УФ	1352 зенап
073	1945-02-01	ДА	2 УФ	1357 зенап
073	1945-02-01	ДА	2 УФ	1363 зенап
073	1945-02-01	ДА	2 УФ	1369 зенап
073	1945-02-01	ДА	2 УФ	30 зенад 
073	1945-02-01	ДА	2 УФ	1361 зенап
073	1945-02-01	ДА	2 УФ	1367 зенап
073	1945-02-01	ДА	2 УФ	1373 зенап
073	1945-02-01	ДА	2 УФ	1375 зенап
073	1945-02-01	ДА	2 УФ	38 зенад 
073	1945-02-01	ДА	2 УФ	1401 зенап
073	1945-02-01	ДА	2 УФ	1405 зенап
073	1945-02-01	ДА	2 УФ	1409 зенап
073	1945-02-01	ДА	2 УФ	1712 зенап
073	1945-02-01	ДА	2 УФ	225 гв.
073	1945-02-01	ДА	2 УФ	272 гв.
073	1945-02-01	ДА	2 УФ	459 зенап
073	1945-02-01	ДА	2 УФ	4 гв. мк 
073	1945-02-01	ДА	2 УФ	13 гв. мехбр
073	1945-02-01	ДА	2 УФ	14 гв. мехбр
073	1945-02-01	ДА	2 УФ	15 гв. мехбр
073	1945-02-01	ДА	2 УФ	292 гв. сап
073	1945-02-01	ДА	2 УФ	62 мцб
073	1945-02-01	ДА	2 УФ	527 минп
073	1945-02-01	ДА	2 УФ	740 зенап
073	1945-02-01	ДА	2 УФ	25 одн брп
073	1945-02-01	ДА	2 УФ	61 одн брп
073	1945-02-01	ДА	2 УФ	85 санап
073	1945-02-01	ДА	2 УФ	1001 санап
073	1945-02-01	ДА	2 УФ	5 горн. исбр
073	1945-02-01	ДА	2 УФ	14 шисбр
073	1945-02-01	ДА	2 УФ	1 пмбр
073	1945-02-01	ДА	2 УФ	21 мпмб
073	1945-02-01	ДА	2 УФ	62 мпмб
073	1945-02-01	ДА	2 УФ	72 оибми
073	1945-02-01	ДА	2 УФ	31 ооб
074	1945-02-01	ДА	2 УФ	1 румынская армия
074	1945-02-01	ДА	2 УФ	1 румынская армия	4 арм. корпус
074	1945-02-01	ДА	2 УФ	1 румынская армия	2 пд
074	1945-02-01	ДА	2 УФ	1 румынская армия	3 гсд
074	1945-02-01	ДА	2 УФ	1 румынская армия	7 арм. корпус 
074	1945-02-01	ДА	2 УФ	1 румынская армия	10 пд
074	1945-02-01	ДА	2 УФ	1 румынская армия	19 пд
074	1945-02-01	ДА	2 УФ	1 румынская армия	1 тяж. ап
074	1945-02-01	ДА	2 УФ	1 румынская армия	7 тяж. ап
074	1945-02-01	ДА	2 УФ	1 румынская армия	9 озадн
075	1945-02-01	ДА	2 УФ	4 румынская армия
075	1945-02-01	ДА	2 УФ	4 румынская армия	2 арм. корпус
075	1945-02-01	ДА	2 УФ	4 румынская армия	9 пд
075	1945-02-01	ДА	2 УФ	4 румынская армия	11 пд
075	1945-02-01	ДА	2 УФ	4 румынская армия	21 пд
075	1945-02-01	ДА	2 УФ	4 румынская армия	6 арм. корпус 
075	1945-02-01	ДА	2 УФ	4 румынская армия	3 пд
075	1945-02-01	ДА	2 УФ	4 румынская армия	6 пд
075	1945-02-01	ДА	2 УФ	4 румынская армия	1 кд
075	1945-02-01	ДА	2 УФ	4 румынская армия	10 оиптдн
075	1945-02-01	ДА	2 УФ	4 румынская армия	30 сапб
075	1945-02-01	ДА	2 УФ	4 румынская армия	31 сапб
076	1945-02-01	ДА	3 УФ
076	1945-02-01	ДА	3 УФ	4 гвардейская армия
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	20 гв. ск
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	5 гв. вдд
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	7 гв. вдд
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	223 сд
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	21 гв. ск 
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	41 гв.
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	69 гв.
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	93 сд
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	252 сд
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	104 ск 
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	3 гв. вдд
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	113 сд
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	151 сд
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	123 пабр
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	466 минп
076	1945-02-01	ДА	3 УФ	4 гвардейская армия	56 исбр
077	1945-02-01	ДА	3 УФ	26 армия
077	1945-02-01	ДА	3 УФ	26 армия	30 ск
077	1945-02-01	ДА	3 УФ	26 армия	36 гв.
077	1945-02-01	ДА	3 УФ	26 армия	68 гв.
077	1945-02-01	ДА	3 УФ	26 армия	155 сд
077	1945-02-01	ДА	3 УФ	26 армия	133 ск 
077	1945-02-01	ДА	3 УФ	26 армия	21 сд
077	1945-02-01	ДА	3 УФ	26 армия	104 сд
077	1945-02-01	ДА	3 УФ	26 армия	122 сд
077	1945-02-01	ДА	3 УФ	26 армия	205 пабр
077	1945-02-01	ДА	3 УФ	26 армия	272 зенап
078	1945-02-01	ДА	3 УФ	46 армия
078	1945-02-01	ДА	3 УФ	46 армия	10 гв. ск
078	1945-02-01	ДА	3 УФ	46 армия	86 гв.
078	1945-02-01	ДА	3 УФ	46 армия	31 гв. ск 
078	1945-02-01	ДА	3 УФ	46 армия	4 гв. сд
078	1945-02-01	ДА	3 УФ	46 армия	59 гв. сд
078	1945-02-01	ДА	3 УФ	46 армия	62 гв. сд
078	1945-02-01	ДА	3 УФ	46 армия	23 ск 
078	1945-02-01	ДА	3 УФ	46 армия	49 гв.
078	1945-02-01	ДА	3 УФ	46 армия	68 ск 
078	1945-02-01	ДА	3 УФ	46 армия	40 гв.
078	1945-02-01	ДА	3 УФ	46 армия	45 гв. пабр
078	1945-02-01	ДА	3 УФ	46 армия	437 иптап
078	1945-02-01	ДА	3 УФ	46 армия	1651 зенап
078	1945-02-01	ДА	3 УФ	46 армия	991 сап
078	1945-02-01	ДА	3 УФ	46 армия	1505 сап
078	1945-02-01	ДА	3 УФ	46 армия	1897 сап
078	1945-02-01	ДА	3 УФ	46 армия	51 исбр
079	1945-02-01	ДА	3 УФ	57 армия
079	1945-02-01	ДА	3 УФ	57 армия	6 гв. ск
079	1945-02-01	ДА	3 УФ	57 армия	10 гв. вдд
079	1945-02-01	ДА	3 УФ	57 армия	61 гв. сд
079	1945-02-01	ДА	3 УФ	57 армия	64 ск 
079	1945-02-01	ДА	3 УФ	57 армия	73 гв.
079	1945-02-01	ДА	3 УФ	57 армия	135 ск 
079	1945-02-01	ДА	3 УФ	57 армия	233 сд
079	1945-02-01	ДА	3 УФ	57 армия	236 сд
079	1945-02-01	ДА	3 УФ	57 армия	160 пабр
079	1945-02-01	ДА	3 УФ	57 армия	374 иптап
079	1945-02-01	ДА	3 УФ	57 армия	71 зенап
079	1945-02-01	ДА	3 УФ	57 армия	65 исбр
080	1945-02-01	ДА	3 УФ	17 воздушная армия
080	1945-02-01	ДА	3 УФ	17 воздушная армия	10 шак
080	1945-02-01	ДА	3 УФ	17 воздушная армия	136 шад
080	1945-02-01	ДА	3 УФ	17 воздушная армия	189 шад
080	1945-02-01	ДА	3 УФ	17 воздушная армия	306 шад
080	1945-02-01	ДА	3 УФ	17 воздушная армия	194 иад
080	1945-02-01	ДА	3 УФ	17 воздушная армия	288 иад
080	1945-02-01	ДА	3 УФ	17 воздушная армия	295 иад
080	1945-02-01	ДА	3 УФ	17 воздушная армия	39 рап
080	1945-02-01	ДА	3 УФ	17 воздушная армия	3 санап
080	1945-02-01	ДА	3 УФ	17 воздушная армия	26 ап ГВФ
081	1945-02-01	ДА	3 УФ	Авиагруппа генерал-майора Витрука
081	1945-02-01	ДА	3 УФ	Авиагруппа генерал-майора Витрука	1975 зенап
081	1945-02-01	ДА	3 УФ	Авиагруппа генерал-майора Витрука	10 гв. шад
082	1945-02-01	ДА	3 УФ	5 гв. кк
082	1945-02-01	ДА	3 УФ	11 гв.
082	1945-02-01	ДА	3 УФ	12 гв.
082	1945-02-01	ДА	3 УФ	1896 сап
082	1945-02-01	ДА	3 УФ	5 гв. иптдн
082	1945-02-01	ДА	3 УФ	9 гв. мп
082	1945-02-01	ДА	3 УФ	1 гв. УР
082	1945-02-01	ДА	3 УФ	7 адп 
082	1945-02-01	ДА	3 УФ	11 лабр
082	1945-02-01	ДА	3 УФ	17 пабр
082	1945-02-01	ДА	3 УФ	105 габр БМ
082	1945-02-01	ДА	3 УФ	9 адп 
082	1945-02-01	ДА	3 УФ	26 лабр
082	1945-02-01	ДА	3 УФ	115 пабр
082	1945-02-01	ДА	3 УФ	10 минбр
082	1945-02-01	ДА	3 УФ	506 гап
082	1945-02-01	ДА	3 УФ	152 гап
082	1945-02-01	ДА	3 УФ	274 гап
082	1945-02-01	ДА	3 УФ	9 иптабр
082	1945-02-01	ДА	3 УФ	10 иптабр
082	1945-02-01	ДА	3 УФ	12 иптабр
082	1945-02-01	ДА	3 УФ	24 иптабр
082	1945-02-01	ДА	3 УФ	42 иптабр
082	1945-02-01	ДА	3 УФ	43 иптабр
082	1945-02-01	ДА	3 УФ	49 иптабр
082	1945-02-01	ДА	3 УФ	595 иптап
082	1945-02-01	ДА	3 УФ	1312 иптап
082	1945-02-01	ДА	3 УФ	23 минбр
082	1945-02-01	ДА	3 УФ	25 гв. мп
082	1945-02-01	ДА	3 УФ	35 гв. мп
082	1945-02-01	ДА	3 УФ	45 гв. мп
082	1945-02-01	ДА	3 УФ	47 гв. мп
082	1945-02-01	ДА	3 УФ	51 гв. мп
082	1945-02-01	ДА	3 УФ	58 гв. мп
082	1945-02-01	ДА	3 УФ	61 гв. мп
082	1945-02-01	ДА	3 УФ	87 гв. мп
082	1945-02-01	ДА	3 УФ	1084 зенап
082	1945-02-01	ДА	3 УФ	1089 зенап
082	1945-02-01	ДА	3 УФ	1114 зенап
082	1945-02-01	ДА	3 УФ	1118 зенап
082	1945-02-01	ДА	3 УФ	4 зенад 
082	1945-02-01	ДА	3 УФ	253 гв.
082	1945-02-01	ДА	3 УФ	254 гв.
082	1945-02-01	ДА	3 УФ	268 гв.
082	1945-02-01	ДА	3 УФ	9 зенад 
082	1945-02-01	ДА	3 УФ	800 зенап
082	1945-02-01	ДА	3 УФ	974 зенап
082	1945-02-01	ДА	3 УФ	981 зенап
082	1945-02-01	ДА	3 УФ	993 зенап
082	1945-02-01	ДА	3 УФ	22 зенад 
082	1945-02-01	ДА	3 УФ	1335 зенап
082	1945-02-01	ДА	3 УФ	1341 зенап
082	1945-02-01	ДА	3 УФ	1347 зенап
082	1945-02-01	ДА	3 УФ	1353 зенап
082	1945-02-01	ДА	3 УФ	258 гв.
082	1945-02-01	ДА	3 УФ	271 гв.
082	1945-02-01	ДА	3 УФ	241 зенап
082	1945-02-01	ДА	3 УФ	247 зенап
082	1945-02-01	ДА	3 УФ	303 зенап
082	1945-02-01	ДА	3 УФ	470 зенап
082	1945-02-01	ДА	3 УФ	579 зенап
082	1945-02-01	ДА	3 УФ	626 зенап
082	1945-02-01	ДА	3 УФ	1384 зенап
082	1945-02-01	ДА	3 УФ	1474 зенап
082	1945-02-01	ДА	3 УФ	139 озадн
082	1945-02-01	ДА	3 УФ	227 озадн
082	1945-02-01	ДА	3 УФ	504 озадн
082	1945-02-01	ДА	3 УФ	1 гв. мк 
082	1945-02-01	ДА	3 УФ	1 гв. мехбр
082	1945-02-01	ДА	3 УФ	2 гв. мехбр
082	1945-02-01	ДА	3 УФ	3 гв. мехбр
082	1945-02-01	ДА	3 УФ	382 гв.
082	1945-02-01	ДА	3 УФ	1821 сап
082	1945-02-01	ДА	3 УФ	267 минп
082	1945-02-01	ДА	3 УФ	1699 зенап
082	1945-02-01	ДА	3 УФ	2 гв. мк 
082	1945-02-01	ДА	3 УФ	4 гв. мехбр
082	1945-02-01	ДА	3 УФ	5 гв. мехбр
082	1945-02-01	ДА	3 УФ	6 гв. мехбр
082	1945-02-01	ДА	3 УФ	30 гв. ттп
082	1945-02-01	ДА	3 УФ	1509 сап
082	1945-02-01	ДА	3 УФ	524 минп
082	1945-02-01	ДА	3 УФ	159 зенап
082	1945-02-01	ДА	3 УФ	7 мк 
082	1945-02-01	ДА	3 УФ	16 мехбр
082	1945-02-01	ДА	3 УФ	63 мехбр
082	1945-02-01	ДА	3 УФ	64 мехбр
082	1945-02-01	ДА	3 УФ	78 гв. ттп
082	1945-02-01	ДА	3 УФ	1440 сап
082	1945-02-01	ДА	3 УФ	109 иптап
082	1945-02-01	ДА	3 УФ	40 гв. мдн
082	1945-02-01	ДА	3 УФ	18 тк 
082	1945-02-01	ДА	3 УФ	110 тбр
082	1945-02-01	ДА	3 УФ	170 тбр
082	1945-02-01	ДА	3 УФ	181 тбр
082	1945-02-01	ДА	3 УФ	363 гв. тсап
082	1945-02-01	ДА	3 УФ	78 мцб
082	1945-02-01	ДА	3 УФ	1000 иптап
082	1945-02-01	ДА	3 УФ	106 гв. мдн
082	1945-02-01	ДА	3 УФ	23 тк 
082	1945-02-01	ДА	3 УФ	3 тбр
082	1945-02-01	ДА	3 УФ	39 тбр
082	1945-02-01	ДА	3 УФ	135 тбр
082	1945-02-01	ДА	3 УФ	1669 лап
082	1945-02-01	ДА	3 УФ	82 мцб
082	1945-02-01	ДА	3 УФ	457 минп
082	1945-02-01	ДА	3 УФ	1697 зенап
082	1945-02-01	ДА	3 УФ	32 гв. мехбр
082	1945-02-01	ДА	3 УФ	366 гв. тсап
082	1945-02-01	ДА	3 УФ	1201 сап
082	1945-02-01	ДА	3 УФ	1202 сап
082	1945-02-01	ДА	3 УФ	1891 сап
082	1945-02-01	ДА	3 УФ	53 мцп
082	1945-02-01	ДА	3 УФ	252 омб ОСНАЗ
082	1945-02-01	ДА	3 УФ	11 шисбр
082	1945-02-01	ДА	3 УФ	2 пмбр
082	1945-02-01	ДА	3 УФ	5 пмбр
082	1945-02-01	ДА	3 УФ	6 мпмп
082	1945-02-01	ДА	3 УФ	76 оибми
082	1945-02-01	ДА	3 УФ	5 мото
